3.721710024698877817e+01,-3.913144698680326883e+01,3.018331428784821213e+01,3.939839969563860222e+01,1.314544623167315649e+02,5.003559687748067120e+01,1.036348846273547686e+01,-3.457746861786310433e+01,6.200271626659979773e+01,-3.658272534274065180e+00,7.681782066558933586e+00,1.807379356302138618e+01,-1.422462363633466964e+01,-4.624052894262245417e+01,-4.951922725581069784e+01,1.755881252190058817e+01,4.974117031294651525e+01,3.094393837902843458e+01,1.330906954755090865e+01,-9.041444477271922153e+01,7.978520880909877633e+01,2.754955421136057225e+01,-4.892879354683810789e+01,3.115754744513115071e+00,-1.790606637385289801e+01,-2.703592052903932341e+01,-7.082117021830407566e+01,-1.544908379158951561e+01,1.045005198261600832e+01,-4.441941867365565599e+01,3.873278940045638308e+01,-1.291184156865776629e+02
3.378391972620372030e+01,3.283580996134718077e+01,-5.133938895379110079e+01,-4.632749114305827476e-01,2.128679085640505164e+01,1.766605373484504327e+01,-8.158823335453469383e+00,-6.174947457594027078e+00,1.151672705297506738e+01,-8.679491023068834465e+01,7.579478473163437968e+01,2.097599805659072558e+01,-2.552743079990453268e+01,-1.459823661932791339e+00,9.012381064861453694e+01,4.083350603103724552e+01,1.480427519922094461e+02,4.808235237589683919e+01,6.756390656367044301e+01,1.131349141141058965e+02,-4.900995536021206078e+01,8.986022921460403268e+00,-1.134393214272069628e+00,-9.812759239999854799e+01,3.238969476898936328e+00,-2.378058878326375947e+01,2.128755074923047275e+01,3.169463470844339881e+01,-1.817331361761416275e+01,2.873045537712926034e+01,2.560866341446099526e+01,1.211525318847872796e+02
-2.874021171296573307e+00,2.232531249402786244e+01,5.879211656069285397e+01,2.303037730428290075e+00,3.858991050501970932e+01,3.406213077460567007e+00,9.215790042596651688e+00,4.066864982306235277e+01,5.921522577848214297e+01,-1.991868092559621672e+01,1.050630950175413147e+01,2.552231943463470998e+01,3.356131965022643726e+01,6.958378380933593732e+00,4.736490157576807292e+01,-2.094966460763615146e+00,2.564029049396192050e+01,1.088173325192070706e+02,-3.227316794136704914e+00,-5.012032577640285780e+01,6.387012811012716895e+01,1.748447130131424743e+01,-1.961577884650826675e+01,-8.875844549170654574e+00,-1.052438052645744726e+01,-2.337648980896661755e+01,3.944803281846543541e+01,7.189857780307103496e+01,1.059552378449570256e+02,1.838955566128306174e+01,2.683494844483913511e+01,-3.832249702921494361e+00
-3.007156642220306608e+01,-3.758182716735253592e+01,-1.999111702003789404e+01,3.862831742970992366e+01,1.427245407080420492e+01,-4.001871497060587046e+01,-8.773183395360991454e+00,-5.313438571938148414e+01,1.795571743801798803e+01,3.447882077421692060e+00,-1.048834751307437756e+02,-5.655037987581670755e+00,4.446043729902162056e+01,5.375975497306122008e+01,6.702816441064132391e+01,1.024057118017048538e+02,9.356276034689159360e+01,8.308006028367333329e+01,-2.648810729109435158e+00,-9.835670214935817057e+00,1.887374751830816066e+01,-5.682736148043257884e+01,2.952278621997815122e+01,-5.244846944334957328e+01,-2.847957352792664310e+01,-6.649649808804075235e+01,3.126849310575660112e+01,2.399286227443179342e+01,4.376764635187280561e+01,1.421324809187487581e+01,1.179769105670946949e+01,-1.754124646326107140e+01
-1.637206028700198601e+01,1.049703364838913870e+02,3.084461913645389686e+01,-4.836871463791870163e+00,1.738754048525705187e+01,-2.069999115817957147e+01,1.144812654678693065e+02,-2.066307017546135683e+01,2.204313706265213568e+01,-2.080029276710635600e+01,1.862367073332676171e+01,4.209933101484772777e+01,-2.131008110880021889e+01,-5.087351814688952345e+01,1.075348133254622240e+01,7.293106099208324622e+01,1.537276573583758363e+02,8.765304398505566041e+01,-8.225517119664196741e+00,-3.506869405071382317e+01,1.249546137748350993e+01,2.906496064397916257e+01,-1.545783345239300388e+01,4.715548519280888229e+01,8.237957826068017653e+01,-2.548888112311916387e+01,4.525355674499211389e+00,8.028750788710269148e+01,-1.843022617716114198e+00,-4.602363420397765026e+01,2.234840271227687580e+01,-7.712984116748241803e+00
3.926853572637266865e+00,1.939272843571927751e+01,6.836499925442251424e+01,3.731090217438641332e+01,8.175278784718913982e+01,5.064351815463028927e+00,2.808979300119992928e+01,7.187547010739059772e+01,2.397313822847201692e+01,-6.567439708034206092e+01,6.570419003048519357e+01,4.135065032483636571e+01,-8.571674182801469755e+00,3.338038060798712081e+01,3.777855500321881266e+01,4.743220576594629989e+01,7.854992833617157544e+01,3.123468375220291193e+00,-3.353549616786956733e+01,5.952105997998406117e+00,4.530448683021446499e+01,1.874518208367069150e+01,5.142039530129959957e+01,-6.362387967695626401e+01,-2.093734081333828989e+00,5.163644319948436134e+01,2.298037497211072377e+01,7.962657423407648594e-01,2.518247859659453169e+01,1.336604197564158092e+01,-1.428204225280525819e+01,8.227438222045012139e+01
-6.068666602351498796e+00,-1.368254830191486526e+00,3.017364402743609375e+01,5.588110237766968424e+01,4.879879881442950307e+01,-4.316336913192741065e+01,9.136287406737741890e+01,-2.922573849014983693e+01,1.121917093071708038e+01,1.100722669654917354e+02,2.134434873469217919e+01,7.770947985565657135e-03,4.247318576469653095e+01,-2.819619919418675025e+01,-1.264267463376361178e+01,8.196754095522734929e+01,1.395654541315413439e+02,1.080594059463237500e+02,1.071976026219419680e+02,-1.162438113761454161e+01,6.980467465126626792e+01,-4.659053004593177150e+01,5.516055655724358076e+01,4.299035366558298676e+01,-1.493177027064918505e+01,4.115261068272825895e+01,-1.009501821061996907e+01,-2.330866124387558358e+01,1.763343659896882087e+01,9.012130089210836559e+01,1.404559288062846534e+01,6.244012376015800214e+01
1.258251125423909045e+01,2.348805536086358003e-01,2.807189354157744177e+01,3.709478779917382241e+01,1.841761204224794390e+00,3.402513595434494675e+01,-5.686347041123372748e+00,-1.675630766812751560e+01,3.448942890082352619e+01,2.455192633594397478e+01,-3.444888374661639574e+01,9.211466375520112138e+01,-1.244321110870460068e+01,1.151395120520733997e+02,4.152524602825710076e+01,-1.901749821328059298e+01,7.719766041686249025e+01,-3.194571607619966613e+01,-7.419885470624006274e+00,1.174899760971619322e+01,4.072965643698100990e+01,3.844068954873305444e+01,-7.928842441363661919e+01,3.481158338970313082e+01,6.308040827963677089e+01,5.926314562356337134e+00,-4.103230014084523702e+01,-1.964906265189778622e+00,6.325610383441332374e+01,-2.926685216278208301e+01,5.009558837064850501e+00,1.389418465889957943e+01
-3.399550009999076394e+01,-5.698665778677155913e+01,6.305292549337474739e+00,-3.370736032738890486e+01,6.412045539389703208e+01,-3.807283362464681886e+01,2.378415914966464584e+01,8.346100442161787214e+01,1.642595915095288461e+00,4.360253718405166978e+01,6.739912292816791251e+01,1.631608850823512569e+02,1.848790625972957358e+01,-3.133413136382050368e+01,1.536836178317165604e+02,1.606725298101676458e+02,2.069889955613901407e+02,2.147015924196613241e+02,1.443468714448894161e+02,6.447879344592985262e+01,-3.254658395597320464e+01,8.105428269256631779e+01,7.301189756070817793e+01,-7.243959315863145321e+01,-4.326077514605650975e+01,5.497830081778926825e+01,-2.378570398896074067e+01,3.470894586810242544e+01,-1.568407102639452511e+01,6.774237606031586978e+00,2.023315781648009448e+01,-2.782410204411352339e+01
2.343832310693017718e+01,-4.621726427515031155e+00,-1.902118570307602674e+00,5.854959616524988064e+01,2.817683987607940566e+01,-2.394717913148515009e+00,1.937439347833897330e+01,4.846577897050259764e+00,6.522796119074952514e+01,1.090391363768203519e+02,4.408931774901593315e+01,5.676736261485512358e+00,3.526869871384496236e+01,3.738495333126658693e+01,-1.115816827349754021e+02,-2.407847936660429866e+01,8.196887285069943019e+00,3.245835348360320438e+01,1.398635094570523485e+01,1.581411292090004110e+02,1.611518919357160584e+01,8.592975095561614296e+01,8.515693500451764919e+01,1.482984468318377651e+02,1.107035540856107225e+01,7.139232182158183093e+01,8.007186505520115816e+01,-4.865187730383693321e+01,7.090088591597370282e+01,-1.253949328992003842e+01,5.013381310012925951e+01,6.864126893707866373e+01
